frozen_variant_id,canonical_key,policy,kwargs,kwargs_json,complexity,note,command,hash8
ff_severity_coverage_coverage_urban_fairness_2,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True}""",ab9b3263
ff_severity_coverage_coverage_urban_fairness_fairness,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}""",20d3508e
ff_severity_coverage_coverage_urban_fairness_fairness_zone,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",8,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",64c0b41b
ff_severity_coverage_coverage_urban_fairness_zone,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}""",eee95298
ff_severity_coverage_coverage_urban_fairness_zone_2,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",52756388
ff_severity_coverage_coverage_urban_zone,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_urban_boost': True, 'use_zone_weights': True}""",b7a5837e
ff_severity_coverage_coverage_zone,"feature_flag::{""use_coverage_call"":true,""use_coverage_unit"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_coverage_unit"": true, ""use_severity"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_coverage_call': True, 'use_zone_weights': True}""",9fb42e26
ff_severity_coverage_fairness,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_fairness': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_severity"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_fairness': True}""",fdca45cc
ff_severity_coverage_fairness_2,"feature_flag::{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_fairness_weight': True}","{""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_severity"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_fairness_weight': True}""",e7d38279
ff_severity_coverage_fairness_3,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_fairness': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_severity"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_fairness': True}""",53c56be3
ff_severity_coverage_fairness_4,"feature_flag::{""use_coverage_call"":true,""use_fairness_weight"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_fairness_weight"": true, ""use_severity"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_fairness_weight': True}""",20c08582
ff_severity_coverage_fairness_fairness,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_fairness': True, 'use_fairness_weight': True}""",7caf1544
ff_severity_coverage_fairness_fairness_2,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True}""",8258433e
ff_severity_coverage_fairness_fairness_zone,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",c84e40b1
ff_severity_coverage_fairness_fairness_zone_2,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",8a9fe6d5
ff_severity_coverage_fairness_zone,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_severity"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_fairness': True, 'use_zone_weights': True}""",0bf02436
ff_severity_coverage_fairness_zone_2,"feature_flag::{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",47b7aa0d
ff_severity_coverage_fairness_zone_3,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_severity"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_fairness': True, 'use_zone_weights': True}""",ae6bd5cb
ff_severity_coverage_fairness_zone_4,"feature_flag::{""use_coverage_call"":true,""use_fairness_weight"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_fairness_weight"": true, ""use_severity"": true, ""use_zone_weights"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",1af6038c
ff_severity_coverage_guardrail,"feature_flag::{""use_coverage_unit"":true,""use_guardrail"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True}","{""use_coverage_unit"": true, ""use_guardrail"": true, ""use_severity"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True}""",a53bcfa0
ff_severity_coverage_guardrail_2,"feature_flag::{""use_coverage_call"":true,""use_guardrail"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True}","{""use_coverage_call"": true, ""use_guardrail"": true, ""use_severity"": true}",4,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True}""",63e1bce1
ff_severity_coverage_guardrail_fairness,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_severity"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True}""",5ad9e620
ff_severity_coverage_guardrail_fairness_2,"feature_flag::{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness_weight': True}","{""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness_weight': True}""",fec5369d
ff_severity_coverage_guardrail_fairness_3,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_severity"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True}""",efef595a
ff_severity_coverage_guardrail_fairness_4,"feature_flag::{""use_coverage_call"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True}""",8aa598a1
ff_severity_coverage_guardrail_fairness_fairness,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}""",fbca241e
ff_severity_coverage_guardrail_fairness_fairness_2,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True}""",14be7c0b
ff_severity_coverage_guardrail_fairness_fairness_zone,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",033e1c8d
ff_severity_coverage_guardrail_fairness_fairness_zone_2,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",57955392
ff_severity_coverage_guardrail_fairness_zone,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}""",eb517f99
ff_severity_coverage_guardrail_fairness_zone_2,"feature_flag::{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",27f7380f
ff_severity_coverage_guardrail_fairness_zone_3,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness': True, 'use_zone_weights': True}""",c7966d82
ff_severity_coverage_guardrail_fairness_zone_4,"feature_flag::{""use_coverage_call"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_zone_weights"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",789e1000
ff_severity_coverage_guardrail_urban,"feature_flag::{""use_coverage_unit"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True}","{""use_coverage_unit"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True}""",9a5f0e0b
ff_severity_coverage_guardrail_urban_2,"feature_flag::{""use_coverage_call"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True}","{""use_coverage_call"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true}",5,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True}""",96eec6f8
ff_severity_coverage_guardrail_urban_fairness,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}""",b059fe71
ff_severity_coverage_guardrail_urban_fairness_2,"feature_flag::{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}","{""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}""",e4ea899f
ff_severity_coverage_guardrail_urban_fairness_3,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True}""",690e8842
ff_severity_coverage_guardrail_urban_fairness_4,"feature_flag::{""use_coverage_call"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true}",6,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True}""",335d1b4c
ff_severity_coverage_guardrail_urban_fairness_fairness,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}""",27cae1bf
ff_severity_coverage_guardrail_urban_fairness_fairness_2,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True}""",e821f0ca
ff_severity_coverage_guardrail_urban_fairness_fairness_zone,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",8,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",289c0168
ff_severity_coverage_guardrail_urban_fairness_fairness_zone_2,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",8,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",affa9fc1
ff_severity_coverage_guardrail_urban_fairness_zone,"feature_flag::{""use_coverage_unit"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}""",a4633301
ff_severity_coverage_guardrail_urban_fairness_zone_2,"feature_flag::{""use_coverage_unit"":true,""use_fairness_weight"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}","{""use_coverage_unit"": true, ""use_fairness_weight"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_unit': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness_weight': True, 'use_zone_weights': True}""",78917303
ff_severity_coverage_guardrail_urban_fairness_zone_3,"feature_flag::{""use_coverage_call"":true,""use_fairness"":true,""use_guardrail"":true,""use_severity"":true,""use_urban_boost"":true,""use_zone_weights"":true}",feature_flag,"{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}","{""use_coverage_call"": true, ""use_fairness"": true, ""use_guardrail"": true, ""use_severity"": true, ""use_urban_boost"": true, ""use_zone_weights"": true}",7,bottom_up,"--policy feature_flag --policy-kwargs ""{'use_severity': True, 'use_coverage_call': True, 'use_guardrail': True, 'use_urban_boost': True, 'use_fairness': True, 'use_zone_weights': True}""",169118fa
